NU_ANO;NO_MUNICIPIO_RESIDENCIA;SG_UF_RESIDENCIA;NU_IDADE;TP_SEXO;TP_ESTADO_CIVIL;TP_COR_RACA;TP_NACIONALIDADE;NO_MUNICIPIO_NASCIMENTO;SG_UF_NASCIMENTO;TP_ST_CONCLUSAO;TP_ANO_CONCLUIU;TP_ESCOLA;TP_ENSINO;IN_TREINEIRO;CO_ESCOLA;TP_DEPENDENCIA_ADM_ESC;TP_LOCALIZACAO_ESC;TP_SIT_FUNC_ESC;TP_PRESENCA_CN;TP_PRESENCA_CH;TP_PRESENCA_LC;TP_PRESENCA_MT;CO_PROVA_CN;CO_PROVA_CH;CO_PROVA_LC;CO_PROVA_MT;NU_NOTA_CN;NU_NOTA_CH;NU_NOTA_LC;NU_NOTA_MT;TP_LINGUA;NU_NOTA_COMP1;NU_NOTA_COMP2;NU_NOTA_COMP3;NU_NOTA_COMP4;NU_NOTA_COMP5;NU_NOTA_REDACAO
2019;Cachoeiro de Itapemirim;ES;17;F;Solteiro;4;1;Cachoeiro de Itapemirim;ES;3;0;1;;1;;;;;1;1;1;1;505;507;511;518;529.5;543.3;561.1;598.1;0;140;120;120;160;120;660
2019;Cachoeiro de Itapemirim;ES;24;M;Solteiro;1;1;Cachoeiro de Itapemirim;ES;1;6;1;1;0;;;;;1;1;1;1;505;507;511;518;489.4;609.7;584.2;433.9;0;140;120;120;140;180;700
2019;Cachoeiro de Itapemirim;ES;21;F;Solteiro;2;1;Cachoeiro de Itapemirim;ES;1;4;1;1;0;;;;;1;1;1;1;506;510;513;517;399.1;521.6;517.2;523.2;1;100;120;120;120;80;540
2019;Cachoeiro de Itapemirim;ES;17;M;Solteiro;1;1;Cachoeiro de Itapemirim;ES;3;0;1;;1;;;;;1;1;1;1;505;507;511;518;640.4;659.7;642.2;747.1;0;140;120;120;120;120;620
2019;Cachoeiro de Itapemirim;ES;17;F;Solteiro;2;1;Cachoeiro de Itapemirim;ES;3;0;1;;1;;;;;1;1;1;1;503;507;511;515;455.2;370;554;520.4;1;80;120;120;120;80;520
2019;Cachoeiro de Itapemirim;ES;20;F;Solteiro;3;1;Cachoeiro de Itapemirim;ES;1;1;1;;0;;;;;1;1;1;1;503;509;514;515;356.4;435.6;441.9;493.9;0;100;120;120;100;120;560
2019;Cachoeiro de Itapemirim;ES;18;M;Solteiro;3;1;Cachoeiro de Itapemirim;ES;1;2;1;1;0;;;;;1;1;1;1;504;509;514;516;530.6;570;579.7;607.2;0;140;120;120;160;160;700
2019;Cachoeiro de Itapemirim;ES;24;M;Solteiro;2;1;Cachoeiro de Itapemirim;ES;1;6;1;;0;;;;;1;1;1;1;503;509;514;515;585.4;584.9;546.6;669.3;1;100;120;120;140;160;640
2019;Cachoeiro de Itapemirim;ES;17;M;Solteiro;1;1;Cachoeiro de Itapemirim;ES;3;0;1;;1;;;;;1;1;1;1;505;508;512;518;592.7;630.4;589;745.7;0;140;120;120;120;140;640
2019;Cachoeiro de Itapemirim;ES;18;M;Solteiro;3;1;Cachoeiro de Itapemirim;ES;1;2;1;1;0;;;;;1;1;1;1;504;509;514;516;440;504.5;495.8;480.7;0;140;120;120;120;60;560
2019;Cachoeiro de Itapemirim;ES;18;F;Solteiro;1;1;Cachoeiro de Itapemirim;ES;1;1;1;;0;;;;;1;1;1;1;505;510;513;518;520.8;565.3;529.4;627.9;1;160;120;120;140;80;620
2019;Cachoeiro de Itapemirim;ES;17;F;Solteiro;3;1;Cachoeiro de Itapemirim;ES;3;0;1;;1;;;;;1;1;1;1;505;507;511;518;637.8;623.5;631.9;741.6;0;140;120;120;120;120;620
2019;Cachoeiro de Itapemirim;ES;20;F;Solteiro;2;1;Cachoeiro de Itapemirim;ES;1;2;1;1;0;;;;;1;1;1;1;503;508;512;515;491.3;506.5;492.7;382.6;0;140;120;120;120;100;600
2019;Cachoeiro de Itapemirim;ES;20;F;Solteiro;1;1;Cachoeiro de Itapemirim;ES;1;3;1;;0;;;;;1;1;1;1;503;507;511;515;506;492.8;547.2;695.3;0;160;120;120;140;140;680
2019;Cachoeiro de Itapemirim;ES;15;M;Solteiro;1;1;Cachoeiro de Itapemirim;ES;3;0;1;;1;;;;;1;1;1;1;506;508;512;517;539.4;468.4;586.2;662;0;140;120;120;160;140;680
2019;Cachoeiro de Itapemirim;ES;15;M;Solteiro;1;1;Cachoeiro de Itapemirim;ES;3;0;1;;1;;;;;1;1;1;1;503;508;512;515;587.3;632.2;581;656.8;0;160;120;120;140;120;660
2019;Cachoeiro de Itapemirim;ES;17;M;Solteiro;3;1;Cachoeiro de Itapemirim;ES;3;0;1;;1;;;;;1;1;1;1;505;507;511;518;659;621.7;608.9;749.5;0;140;120;120;120;100;600
2019;Cachoeiro de Itapemirim;ES;23;F;Solteiro;3;1;Cachoeiro de Itapemirim;ES;1;5;1;;0;;;;;1;1;1;1;505;508;512;518;586.7;596.3;599.4;699;0;160;120;120;160;80;640
2019;Cachoeiro de Itapemirim;ES;17;F;Solteiro;1;1;Cachoeiro de Itapemirim;ES;3;0;1;;1;;;;;1;1;1;1;504;507;511;516;519.5;529.2;517.2;613.4;1;100;120;120;120;120;580
2019;Cachoeiro de Itapemirim;ES;19;F;Solteiro;3;1;Cachoeiro de Itapemirim;ES;1;2;1;1;0;;;;;1;1;1;1;506;508;512;517;574.8;582.9;572.2;657.7;1;140;120;120;160;120;660
2019;Cachoeiro de Itapemirim;ES;23;F;Solteiro;2;1;Cachoeiro de Itapemirim;ES;1;6;1;;0;;;;;1;1;1;1;503;507;511;515;623.3;654;595.5;535.2;0;180;120;120;200;140;760
2019;Cachoeiro de Itapemirim;ES;18;M;Solteiro;1;1;Cachoeiro de Itapemirim;ES;1;1;1;;0;;;;;1;1;1;1;505;508;512;518;490.2;553.7;554.8;602.6;1;140;120;120;140;120;640
2019;Cachoeiro de Itapemirim;ES;17;F;Solteiro;3;1;Cachoeiro de Itapemirim;ES;3;0;1;;1;;;;;1;1;1;1;505;508;512;518;502.1;475.5;545.2;525.4;0;140;120;120;120;120;620
2019;Cachoeiro de Itapemirim;ES;19;F;Solteiro;3;1;Cachoeiro de Itapemirim;ES;1;2;1;1;0;;;;;1;1;1;1;504;507;511;516;460.2;522.3;549.2;664.5;1;100;120;120;140;120;600
2019;Cachoeiro de Itapemirim;ES;20;M;Solteiro;1;1;Cachoeiro de Itapemirim;ES;1;1;1;;0;;;;;1;1;1;1;505;507;511;518;526.8;518.2;524.3;742.8;1;140;120;120;140;100;620
2019;Cachoeiro de Itapemirim;ES;19;M;Solteiro;3;1;Cachoeiro de Itapemirim;ES;1;1;1;;0;;;;;1;1;1;1;506;508;512;517;450.9;348.8;475.8;424.7;1;100;120;120;120;80;540
2019;Cachoeiro de Itapemirim;ES;15;F;Solteiro;1;1;Cachoeiro de Itapemirim;ES;3;0;1;;1;;;;;1;1;1;1;506;510;513;517;484.1;595.1;606.6;742.3;0;140;120;120;120;160;660
2019;Cachoeiro de Itapemirim;ES;16;M;Solteiro;1;1;Cachoeiro de Itapemirim;ES;3;0;1;;1;;;;;1;1;1;1;505;510;513;518;487.1;355.5;499.2;509.1;0;100;120;120;120;100;560
2019;Cachoeiro de Itapemirim;ES;15;F;Solteiro;1;1;Cachoeiro de Itapemirim;ES;3;0;1;;1;;;;;1;1;1;1;506;509;514;517;553.3;549.9;581.2;590.5;1;160;120;120;100;140;640
2019;Cachoeiro de Itapemirim;ES;16;F;Solteiro;1;1;Cachoeiro de Itapemirim;ES;3;0;1;;1;;;;;1;1;1;1;506;510;513;517;381.7;478;457.1;420;1;160;120;120;140;120;660
2019;Cachoeiro de Itapemirim;ES;26;F;Solteiro;4;1;Cachoeiro de Itapemirim;ES;1;9;1;1;0;;;;;1;1;1;1;505;508;512;518;392.6;490.5;437.3;618;1;100;120;120;120;60;520
2019;Cachoeiro de Itapemirim;ES;18;F;Solteiro;3;1;Cachoeiro de Itapemirim;ES;1;1;1;;0;;;;;1;1;1;1;505;510;513;518;410;464.3;519.4;538.9;1;100;120;120;100;120;560
2019;Cachoeiro de Itapemirim;ES;16;F;Solteiro;1;1;Cachoeiro de Itapemirim;ES;3;0;1;;1;;;;;1;1;1;1;506;507;511;517;579.7;534.2;542;668.8;0;160;120;120;120;120;640
2019;Cachoeiro de Itapemirim;ES;21;M;Solteiro;3;1;Cachoeiro de Itapemirim;ES;1;4;1;1;0;;;;;1;1;1;1;503;509;514;515;579;595.8;521;530.8;0;140;120;120;140;140;660
2019;Cachoeiro de Itapemirim;ES;17;F;Solteiro;1;1;Cachoeiro de Itapemirim;ES;3;0;1;;1;;;;;1;1;1;1;503;509;514;515;509.1;530.4;575.4;644.3;0;140;120;120;120;140;640
2019;Cachoeiro de Itapemirim;ES;18;F;Solteiro;1;1;Cachoeiro de Itapemirim;ES;1;1;1;1;0;;;;;1;1;1;1;504;507;511;516;411.1;558.8;513.6;589.6;0;140;120;120;140;140;660
2019;Cachoeiro de Itapemirim;ES;17;F;Solteiro;3;1;Cachoeiro de Itapemirim;ES;3;0;1;;1;;;;;1;1;1;1;505;507;511;518;534.7;520.5;536;618.4;0;140;120;120;120;100;600
2019;Cachoeiro de Itapemirim;ES;16;F;Solteiro;3;1;Cachoeiro de Itapemirim;ES;3;0;1;;1;;;;;1;1;1;1;503;508;512;515;527.8;560.6;600.1;648.1;0;100;120;120;120;100;560
2019;Cachoeiro de Itapemirim;ES;25;M;Solteiro;2;1;Cachoeiro de Itapemirim;ES;1;7;1;1;0;;;;;1;1;1;1;506;509;514;517;449.5;605.5;534.3;595.3;0;100;120;120;120;20;480
2019;Cachoeiro de Itapemirim;ES;22;F;Solteiro;1;1;Cachoeiro de Itapemirim;ES;1;3;1;1;0;;;;;1;1;1;1;506;510;513;517;494;570.8;529.2;458.4;0;140;120;120;160;120;660
2019;Cachoeiro de Itapemirim;ES;16;M;Solteiro;2;1;Cachoeiro de Itapemirim;ES;3;0;1;;1;;;;;1;1;1;1;503;509;514;515;563.1;527.9;465;693.6;1;140;120;120;120;160;660
2019;Cachoeiro de Itapemirim;ES;17;F;Solteiro;3;1;Cachoeiro de Itapemirim;ES;3;0;1;;1;;;;;1;1;1;1;505;507;511;518;449.4;546;555;478.6;1;140;120;120;160;140;680
2019;Cachoeiro de Itapemirim;ES;17;F;Solteiro;3;1;Cachoeiro de Itapemirim;ES;3;0;1;;1;;;;;1;1;1;1;505;508;512;518;574.6;657.1;588.8;601.6;0;160;120;120;120;100;620
2019;Cachoeiro de Itapemirim;ES;19;F;Solteiro;3;1;Cachoeiro de Itapemirim;ES;1;1;1;;0;;;;;1;1;1;1;505;510;513;518;443.5;384;425.5;424.3;1;140;120;120;120;140;640
2019;Cachoeiro de Itapemirim;ES;29;F;Solteiro;1;1;Cachoeiro de Itapemirim;ES;1;12;1;;0;;;;;1;1;1;1;504;507;511;516;515;520.6;542.2;512.5;0;100;120;120;120;120;580
2019;Cachoeiro de Itapemirim;ES;19;F;Solteiro;3;1;Cachoeiro de Itapemirim;ES;1;2;1;1;0;;;;;1;1;1;1;503;508;512;515;468.5;477.6;552.9;466.5;0;80;120;120;120;60;500
2019;Cachoeiro de Itapemirim;ES;16;F;Solteiro;1;1;Cachoeiro de Itapemirim;ES;3;0;1;;1;;;;;1;1;1;1;504;510;513;516;488.5;467.5;498.6;562.4;1;80;120;120;100;100;520
2019;Cachoeiro de Itapemirim;ES;16;F;Solteiro;1;1;Cachoeiro de Itapemirim;ES;3;0;1;;1;;;;;1;1;1;1;503;507;511;515;439.8;513.4;546.6;497.9;0;160;120;120;120;80;600
2019;Cachoeiro de Itapemirim;ES;18;F;Solteiro;1;1;Cachoeiro de Itapemirim;ES;1;1;1;;0;;;;;1;1;1;1;503;508;512;515;559.4;590.8;596;654.1;0;140;120;120;120;100;600
2019;Cachoeiro de Itapemirim;ES;20;M;Solteiro;3;1;Cachoeiro de Itapemirim;ES;1;2;1;;0;;;;;1;1;1;1;506;510;513;517;457.8;578.1;540.7;621.2;1;100;120;120;120;80;540
2019;Cachoeiro de Itapemirim;ES;16;M;Solteiro;1;1;Cachoeiro de Itapemirim;ES;3;0;1;;1;;;;;1;1;1;1;504;510;513;516;439.2;430.9;484;503.7;0;80;120;120;180;100;600
2019;Cachoeiro de Itapemirim;ES;20;M;Solteiro;1;1;Cachoeiro de Itapemirim;ES;1;2;1;;0;;;;;1;1;1;1;503;509;514;515;552.8;609.4;603.2;763.5;1;140;120;120;120;120;620
2019;Cachoeiro de Itapemirim;ES;20;M;Solteiro;1;1;Cachoeiro de Itapemirim;ES;1;3;1;1;0;;;;;1;1;1;1;506;510;513;517;554.8;597.8;587.1;624.7;1;140;120;120;120;160;660
2019;Cachoeiro de Itapemirim;ES;23;M;Solteiro;1;1;Cachoeiro de Itapemirim;ES;1;5;1;;0;;;;;1;1;1;1;503;510;513;515;552.2;593.4;593.7;531.8;0;140;120;120;140;120;640
2019;Cachoeiro de Itapemirim;ES;21;F;Solteiro;1;1;Cachoeiro de Itapemirim;ES;1;2;1;;0;;;;;1;1;1;1;506;508;512;517;596.8;648.7;627.8;808.6;0;140;120;120;140;120;640
2019;Cachoeiro de Itapemirim;ES;17;M;Solteiro;3;1;Cachoeiro de Itapemirim;ES;3;0;1;;1;;;;;1;1;1;1;503;509;514;515;553.7;550.2;582.1;594.6;0;100;120;120;160;180;680
2019;Cachoeiro de Itapemirim;ES;22;F;Solteiro;3;1;Cachoeiro de Itapemirim;ES;1;5;1;1;0;;;;;1;1;1;1;503;507;511;515;375.1;384;488;431.6;0;140;120;120;140;80;600
2019;Cachoeiro de Itapemirim;ES;24;M;Solteiro;1;1;Cachoeiro de Itapemirim;ES;1;7;1;;0;;;;;1;1;1;1;506;510;513;517;399.8;478.1;536.3;610.8;1;140;120;120;120;120;620
2019;Cachoeiro de Itapemirim;ES;20;F;Solteiro;3;1;Cachoeiro de Itapemirim;ES;1;2;1;;0;;;;;1;1;1;1;504;510;513;516;449.8;371.3;495.3;416.8;0;140;120;120;120;100;600
2019;Cachoeiro de Itapemirim;ES;17;F;Solteiro;1;1;Cachoeiro de Itapemirim;ES;3;0;1;;1;;;;;1;1;1;1;503;509;514;515;484.9;456.7;454.3;534.6;1;140;120;120;120;80;580
2019;Cachoeiro de Itapemirim;ES;17;M;Solteiro;3;1;Cachoeiro de Itapemirim;ES;3;0;1;;1;;;;;1;1;1;1;506;510;513;517;633;614.5;567.1;592.9;0;140;120;120;120;120;620
2019;Cachoeiro de Itapemirim;ES;19;F;Solteiro;1;1;Cachoeiro de Itapemirim;ES;1;1;1;;0;;;;;1;1;1;1;503;508;512;515;513.3;562.2;535.5;579.9;0;160;120;120;160;120;680
2019;Cachoeiro de Itapemirim;ES;26;M;Solteiro;2;1;Cachoeiro de Itapemirim;ES;1;9;1;;0;;;;;1;1;1;1;504;507;511;516;533.8;591.6;561.8;733.2;0;140;120;120;120;60;560
2019;Cachoeiro de Itapemirim;ES;19;F;Solteiro;2;1;Cachoeiro de Itapemirim;ES;1;2;1;;0;;;;;1;1;1;1;506;510;513;517;413.5;532.8;499.5;364.4;0;140;120;120;160;120;660
2019;Cachoeiro de Itapemirim;ES;19;F;Solteiro;3;1;Cachoeiro de Itapemirim;ES;1;2;1;1;0;;;;;1;1;1;1;504;510;513;516;549.9;539.1;575.9;694.2;0;160;120;120;160;120;680
2019;Cachoeiro de Itapemirim;ES;16;F;Solteiro;3;1;Cachoeiro de Itapemirim;ES;3;0;1;;1;;;;;1;1;1;1;506;509;514;517;506.1;612.1;555.8;503.1;0;160;120;120;180;200;780
2019;Cachoeiro de Itapemirim;ES;19;F;Solteiro;3;1;Cachoeiro de Itapemirim;ES;1;1;1;;0;;;;;1;1;1;1;503;507;511;515;406.4;407.7;506.6;511.1;1;140;120;120;120;160;660
2019;Cachoeiro de Itapemirim;ES;23;M;Solteiro;0;1;Cachoeiro de Itapemirim;ES;1;6;1;;0;;;;;1;1;1;1;503;509;514;515;437.3;533.7;485.2;454.5;1;100;120;120;120;60;520
2019;Cachoeiro de Itapemirim;ES;24;M;Solteiro;3;1;Cachoeiro de Itapemirim;ES;1;4;1;;0;;;;;1;1;1;1;503;508;512;515;392.6;403;525.2;564.2;1;100;120;120;120;0;460
2019;Cachoeiro de Itapemirim;ES;26;M;Solteiro;1;1;Cachoeiro de Itapemirim;ES;1;0;1;;0;;;;;1;1;1;1;504;509;514;516;408.3;484.1;529.7;647.8;0;140;120;120;120;100;600
2019;Cachoeiro de Itapemirim;ES;18;F;Solteiro;3;1;Cachoeiro de Itapemirim;ES;1;1;1;1;0;;;;;1;1;1;1;504;509;514;516;380.9;401.7;353.1;469;0;100;120;120;140;160;640
2019;Cachoeiro de Itapemirim;ES;16;M;Solteiro;4;1;Cachoeiro de Itapemirim;ES;3;0;1;;1;;;;;1;1;1;1;504;507;511;516;559.9;613.4;606.7;641.6;0;160;120;120;140;100;640
2019;Cachoeiro de Itapemirim;ES;19;M;Solteiro;3;1;Cachoeiro de Itapemirim;ES;1;1;1;1;0;;;;;1;1;1;1;506;510;513;517;555.8;522.1;588.8;710.6;1;140;120;120;100;160;640
2019;Cachoeiro de Itapemirim;ES;15;F;Solteiro;1;1;Cachoeiro de Itapemirim;ES;3;0;1;;1;;;;;1;1;1;1;504;509;514;516;385.9;460.1;486.2;522.3;1;100;120;120;60;120;520
2019;Cachoeiro de Itapemirim;ES;30;M;Solteiro;3;1;Cachoeiro de Itapemirim;ES;1;12;1;;0;;;;;1;1;1;1;505;507;511;518;449.4;455;507.5;452;1;140;120;120;140;80;600
2019;Cachoeiro de Itapemirim;ES;27;M;Solteiro;3;1;Cachoeiro de Itapemirim;ES;1;9;1;;0;;;;;1;1;1;1;503;508;512;515;579.5;574.3;575.4;663.8;0;140;120;120;120;120;620
2019;Cachoeiro de Itapemirim;ES;20;M;Solteiro;1;1;Cachoeiro de Itapemirim;ES;1;3;1;1;0;;;;;1;1;1;1;504;507;511;516;422.7;507.4;517.4;476.2;0;140;120;120;120;100;600
2019;Cachoeiro de Itapemirim;ES;35;M;Solteiro;1;1;Cachoeiro de Itapemirim;ES;1;13;1;;0;;;;;1;1;1;1;503;509;514;515;432.3;452.1;455.3;502.5;1;100;120;120;120;120;580
2019;Cachoeiro de Itapemirim;ES;19;M;Solteiro;1;1;Cachoeiro de Itapemirim;ES;1;2;1;;0;;;;;1;1;1;1;504;510;513;516;583.6;617.3;572.3;710.7;0;140;120;120;140;120;640
2019;Cachoeiro de Itapemirim;ES;21;F;Solteiro;1;1;Cachoeiro de Itapemirim;ES;1;4;1;;0;;;;;1;1;1;1;505;509;514;518;429.5;489.1;503.4;502.3;1;100;120;120;100;160;600
2019;Cachoeiro de Itapemirim;ES;20;M;Solteiro;2;1;Cachoeiro de Itapemirim;ES;1;2;1;;0;;;;;1;1;1;1;505;510;513;518;393.8;367.4;425;386.1;1;100;120;120;120;120;580
2019;Cachoeiro de Itapemirim;ES;26;F;Solteiro;3;1;Cachoeiro de Itapemirim;ES;1;5;1;;0;;;;;1;1;1;1;504;507;511;516;467.8;465.9;458;397.8;1;80;120;120;100;0;420
2019;Cachoeiro de Itapemirim;ES;25;F;Solteiro;2;1;Cachoeiro de Itapemirim;ES;1;8;1;;0;;;;;1;1;1;1;506;508;512;517;399.7;506.4;477.5;457;1;100;120;120;120;120;580
2019;Cachoeiro de Itapemirim;ES;23;M;Solteiro;1;1;Cachoeiro de Itapemirim;ES;1;5;1;;0;;;;;1;1;1;1;503;510;513;515;580.3;666;627.7;663.5;0;160;120;120;160;120;680
2019;Cachoeiro de Itapemirim;ES;19;F;Solteiro;1;1;Cachoeiro de Itapemirim;ES;1;1;1;;0;;;;;1;1;1;1;504;507;511;516;491.1;577.9;562.3;550.6;1;140;120;120;120;120;620
2019;Cachoeiro de Itapemirim;ES;20;M;Solteiro;1;1;Cachoeiro de Itapemirim;ES;1;0;1;;0;;;;;1;1;1;1;503;510;513;515;616.2;593.8;579;678.9;0;100;120;120;120;120;580
2019;Cachoeiro de Itapemirim;ES;15;F;Solteiro;3;1;Cachoeiro de Itapemirim;ES;3;0;1;;1;;;;;1;1;1;1;506;509;514;517;430.3;535.3;548.5;536.2;0;160;120;120;120;0;520
2019;Cachoeiro de Itapemirim;ES;18;M;Solteiro;3;1;Cachoeiro de Itapemirim;ES;1;1;1;1;0;;;;;1;1;1;1;504;510;513;516;559.7;499.2;575.3;560.2;1;140;120;120;120;120;620
2019;Cachoeiro de Itapemirim;ES;18;M;Solteiro;1;1;Cachoeiro de Itapemirim;ES;1;1;1;;0;;;;;1;1;1;1;504;507;511;516;538.4;604.9;579.2;668;0;160;120;120;160;140;700
2019;Cachoeiro de Itapemirim;ES;18;M;Solteiro;1;1;Cachoeiro de Itapemirim;ES;3;0;1;;1;;;;;1;1;1;1;505;510;513;518;414.5;489.9;520.4;456.8;1;80;120;120;100;100;520
2019;Cachoeiro de Itapemirim;ES;34;M;Solteiro;1;1;Cachoeiro de Itapemirim;ES;1;13;1;;0;;;;;1;1;1;1;503;509;514;515;547.2;534;549.2;500.2;0;140;120;120;120;100;600
2019;Cachoeiro de Itapemirim;ES;21;M;Solteiro;1;1;Cachoeiro de Itapemirim;ES;1;2;1;;0;;;;;1;1;1;1;506;509;514;517;461.8;530.2;510.4;427.5;1;100;120;120;100;120;560
2019;Cachoeiro de Itapemirim;ES;18;F;Solteiro;1;1;Cachoeiro de Itapemirim;ES;2;0;3;1;0;;;;;1;1;1;1;506;508;512;517;639.5;598.8;592.5;731.2;1;140;120;120;140;120;640
2019;Cachoeiro de Itapemirim;ES;18;M;Solteiro;1;1;Cachoeiro de Itapemirim;ES;2;0;3;1;0;;;;;1;1;1;1;504;507;511;516;591.5;560.2;581.9;729.8;0;180;120;120;140;140;700
2019;Cachoeiro de Itapemirim;ES;18;F;Solteiro;3;1;Cachoeiro de Itapemirim;ES;2;0;2;1;0;;;;;1;1;1;1;504;507;511;516;465.8;471.8;487;462.7;1;100;120;120;120;120;580
2019;Cachoeiro de Itapemirim;ES;18;M;Solteiro;3;1;Cachoeiro de Itapemirim;ES;2;0;2;1;0;;;;;1;1;1;1;503;509;514;515;527.6;525;582.4;575.5;0;140;120;120;140;100;620
2019;Cachoeiro de Itapemirim;ES;17;F;Solteiro;3;1;Cachoeiro de Itapemirim;ES;2;0;2;1;0;;;;;1;1;1;1;506;509;514;517;383.9;518.5;509.8;519.5;1;140;120;120;140;100;620
2019;Cachoeiro de Itapemirim;ES;18;F;Solteiro;1;1;Cachoeiro de Itapemirim;ES;2;0;2;1;0;;;;;1;1;1;1;503;508;512;515;397.6;452.7;481.2;418.4;1;140;120;120;160;180;720
2019;Cachoeiro de Itapemirim;ES;18;M;Solteiro;2;1;Cachoeiro de Itapemirim;ES;2;0;3;1;0;;;;;1;1;1;1;506;509;514;517;643;590.5;560.7;636.8;0;100;120;120;100;80;520
2019;Cachoeiro de Itapemirim;ES;18;F;Solteiro;3;1;Cachoeiro de Itapemirim;ES;2;0;2;1;0;;;;;1;1;1;1;503;509;514;515;419.7;511.3;524.4;570.7;1;140;120;120;180;100;660
2019;Cachoeiro de Itapemirim;ES;17;F;Solteiro;3;1;Cachoeiro de Itapemirim;ES;2;0;2;1;0;;;;;1;1;1;1;504;507;511;516;575.7;602.1;564.2;514;1;160;120;120;120;120;640
2019;Cachoeiro de Itapemirim;ES;17;M;Solteiro;1;1;Cachoeiro de Itapemirim;ES;2;0;3;1;0;;;;;1;1;1;1;505;510;513;518;538.8;535.7;556.7;759;0;160;120;120;140;160;700
2019;Cachoeiro de Itapemirim;ES;17;F;Solteiro;0;1;Cachoeiro de Itapemirim;ES;2;0;2;1;0;;;;;1;1;1;1;503;509;514;515;459.6;485.6;493.4;558.3;1;160;120;120;160;140;700
2019;Cachoeiro de Itapemirim;ES;18;M;Solteiro;1;1;Cachoeiro de Itapemirim;ES;2;0;2;1;0;;;;;1;1;1;1;504;509;514;516;410.5;408.3;492.5;509.4;1;100;120;120;100;120;560
2019;Cachoeiro de Itapemirim;ES;17;F;Solteiro;2;1;Cachoeiro de Itapemirim;ES;2;0;2;1;0;;;;;1;1;1;1;504;507;511;516;384.5;487.6;482.5;408.9;1;140;120;120;160;160;700
2019;Cachoeiro de Itapemirim;ES;28;F;Solteiro;2;1;Cachoeiro de Itapemirim;ES;1;10;1;1;0;;;;;1;1;1;1;503;508;512;515;482.8;492.7;515;506.1;0;120;120;120;140;100;600
2019;Cachoeiro de Itapemirim;ES;17;F;Solteiro;1;1;Cachoeiro de Itapemirim;ES;3;0;1;;1;;;;;1;1;1;1;506;510;513;517;401.4;525.9;524.2;546.7;0;120;120;120;140;100;600
2019;Cachoeiro de Itapemirim;ES;20;M;Solteiro;3;1;Cachoeiro de Itapemirim;ES;1;2;1;1;0;;;;;1;1;1;1;506;508;512;517;590.7;661.9;581.7;518.8;0;120;120;120;140;120;620
2019;Cachoeiro de Itapemirim;ES;19;M;Solteiro;1;1;Cachoeiro de Itapemirim;ES;1;1;1;;0;;;;;1;1;1;1;506;509;514;517;413.5;512.5;544.3;665.4;0;120;120;120;140;120;620
2019;Cachoeiro de Itapemirim;ES;19;M;Solteiro;1;1;Cachoeiro de Itapemirim;ES;1;1;1;;0;;;;;1;1;1;1;506;510;513;517;342;502.6;564.3;421.7;0;120;120;120;140;140;640
2019;Cachoeiro de Itapemirim;ES;18;F;Solteiro;2;1;Cachoeiro de Itapemirim;ES;1;1;1;1;0;;;;;1;1;1;1;506;510;513;517;449.2;515.8;558.9;451.3;0;120;120;120;140;80;580
2019;Cachoeiro de Itapemirim;ES;19;M;Solteiro;0;1;Cachoeiro de Itapemirim;ES;1;1;1;;0;;;;;1;1;1;1;505;507;511;518;578.2;602.5;460.5;660.5;0;120;120;120;100;120;580
2019;Cachoeiro de Itapemirim;ES;16;F;Solteiro;1;1;Cachoeiro de Itapemirim;ES;3;0;1;;1;;;;;1;1;1;1;505;510;513;518;399.3;429.8;471.7;477.1;1;120;120;120;100;100;560
2019;Cachoeiro de Itapemirim;ES;18;F;Solteiro;3;1;Cachoeiro de Itapemirim;ES;1;1;1;1;0;;;;;1;1;1;1;506;510;513;517;383.2;387.5;486.5;593.3;1;120;120;120;140;140;640
2019;Cachoeiro de Itapemirim;ES;17;M;Solteiro;1;1;Cachoeiro de Itapemirim;ES;2;0;3;1;0;;;;;1;1;1;1;504;510;513;516;633.6;611.4;596.9;769;1;120;120;120;100;140;600
2019;Cachoeiro de Itapemirim;ES;20;M;Solteiro;1;1;Cachoeiro de Itapemirim;ES;1;1;1;;0;;;;;1;1;1;1;504;509;514;516;612.6;609.5;571.9;735.5;0;120;120;120;140;120;620
2019;Cachoeiro de Itapemirim;ES;20;F;Solteiro;2;1;Cachoeiro de Itapemirim;ES;1;2;1;1;0;;;;;1;1;1;1;506;510;513;517;390.1;430.8;470;422.1;0;120;120;120;140;80;580
2019;Cachoeiro de Itapemirim;ES;17;F;Solteiro;2;1;Cachoeiro de Itapemirim;ES;3;0;1;;1;;;;;1;1;1;1;505;508;512;518;378.2;476.7;539.5;383;0;120;120;120;100;0;460
2019;Cachoeiro de Itapemirim;ES;22;M;Solteiro;3;1;Cachoeiro de Itapemirim;ES;4;0;1;;0;;;;;1;1;1;1;505;507;511;518;351.5;522.8;535.2;540.8;0;120;120;120;140;120;620
2019;Cachoeiro de Itapemirim;ES;37;F;Solteiro;1;1;Cachoeiro de Itapemirim;ES;1;13;1;1;0;;;;;1;1;1;1;503;509;514;515;450.2;506.1;512.8;499.6;1;120;120;120;100;140;600
2019;Cachoeiro de Itapemirim;ES;17;M;Solteiro;0;1;Cachoeiro de Itapemirim;ES;2;0;2;1;0;;;;;1;1;1;1;504;510;513;516;553.5;564;566.5;581.1;1;120;120;120;140;120;620
